id;mainLocale;categoryName;Classifications-it;Classifications-de;Classifications-en;name;stars;Address-it;Address-de;Address-en;urlPage;email;phone;phone 2;fax;pictureUrl;ShortDescription-it;ShortDescription-de;ShortDescription-en;pictureWidth;pictureHeight;latitude;longitude;status;lastModificationDate
dormire.4040;it;dormire;Ostello;Jugendherberge;Youth Hostel;Ostello Giovane Europa;;Via Torre Vanga, 9 - 38122 Trento ;Via Torre Vanga 9, 38122 Trient ;Via Torre Vanga, 9 - 38122 Trento ;http://www.gayaproject.it;trento@gayaproject.it ;0461 263484 ;;0461 222517 ;ostello.jpg;"L'Ostello della Gioventù ""Giovane Europa""  è collocato in un edificio completamente ristrutturato, vicinissimo alla stazione ferroviaria ed a quella degli autobus. Ha una felice posizione poichè dislocato all'inizio del centro storico della città, a due passi dalla famosa piazza Duomo. Tridentum, antica porta d'Europa ed avamposto delle civiltà latine, ha da sempre tra le sue peculiarità la schietta ospitalità delle genti di montagna e l'Ostello della Gioventù ben ne esprime lo spirito. La struttura trasmette all'ospite un'atmosfera serena e tranquilla, seguendolo nelle sue necessità di moderno viandante. La tradizione dell'ospitalità trentina in binomio con tutti i servizi di accoglienza di cui la struttura dotata, renderà la vostra vacanza a Trento, se si può, ancor più bella.Il 18 aprile 2013 il Comitato Eurolabel e Ecoaudit hanno attribuito all'Ostello della Gioventù  ""Giovane Europa""  il marchio di qualità Ecolabel nr. IT/025/373 che premia la struttura e la sua gestione per la sua particolare attenzione al territorio. Adottare nuove misure di risparmio energetico, idrico, ridurre i rifiuti, sensibilizzare non solo il proprio personale ma anche i turisti e gli ospiti al rispetto dell'ambiente tramite piccoli gesti atti a salvaguardare la natura, sono alla base della politica ambientale adottata dal Comune di Trento in stretta collaborazione con il gestore per rafforzare l'immagine di Trento come città ospitale, accogliente e rispettosa dell'ambiente.";Die Jugendherberge Giovane Europa befindet sich in einem rundum renovierten Gebäude ganz in der Nähe des Bahnhofs und der Bushaltestelle. Seine Lage ist äußerst günstig: an den Toren der Altstadt und nur wenige Schritte vom bekannten Domplatz entfernt.  Tridentum, altes Tor Europas und Vorposten der römischen Kulturen ist schon immer für die besondere Gastfreundschaft der hiesigen Bergbewohner bekannt, die auch diese Jugendherberge auszeichnet.   Die Anlage vermittelt dem Gast eine heitere, ruhige Stimmung und erfüllt all die Anforderungen des modernen Reisenden. Die traditionelle Trentiner Gastfreundschaft gepaart mit allen erforderlichen Versorgungseinrichtungen garantiert, sofern möglich, einen noch schöneren Aufenthalt in Trient.;"The youth hostel 'Giovane Europa' is in a completely renovated building close to the railway and bus stations. It is conveniently located just outside the old town and thus a stone's throw from its famous cathedral square. Tridentum, ancient door to Europe and outpost of Latin civilizations, has always been known for the genuine hospitality of its mountain people, and the youth hostel remains true to that spirit. It offers its guests a serene, tranquil atmosphere whilst catering to the needs of modern travellers. If at all possible, the combination of Trentino hospitality and the services available at the hostel will make your holiday in Trento even more enjoyable.
Ecolabel. On 18 April 2013, the Eurolabel and Ecoaudit committee issued the youth hostel 'Giovane Europa' with a quality certificate, i.e. Ecolabel No. IT/025/373, in recognition of the special attention paid to the local environment not only during the designing of the building, but also while running the hostel. The adoption of new measures aimed at saving energy and water, at reducing waste, and at raising environmental awareness not only among the staff, but also among tourists and guests through small gestures that protect the environment forms the basis of the environmental policy adopted by the municipality of Trento in close collaboration with the management of the hostel with a view to reinforcing Trento's image as a hospitable, welcoming, and environment-friendly town.
";1;482;46.07014;11.119175;1;28/05/2014 14:00 AM +0100
dormire.4041;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Ponte Alto ;;Via alla Cascata 27, 38123 Povo - Trento ;Via alla Cascata 27, 38123 Povo, Trient ;Via alla Cascata 27, 38123 Povo - Trento ;http://www.agriturpontealto.it;info@agriturpontealto.it;0461 810753 ;347 1474234;0461 810753;ponte_alto.jpg;L'agriturismo Ponte Alto è una nuova struttura che sorge sulla collina est di Trento. Immerso nel verde di un vigneto, ha un ampio giardino e ogni camera elegantemente arredata con servizi privati, dispone di TV LCD e collegamento internet ADSL. Ogni stanza ha un ingresso indipendente. ;Der Agritourismusbetrieb Ponte Alto ist ein neue, mitten in einem grünen Weinberg auf den östlichen Hügeln von Trient gelegene Unterkunft mit großem Garten und elegant eingerichteten Zimmern mit Bad, LCD-TV und ADSL-Internetanschluss. Jedes Zimmer hat einen separaten Zugang. ;The farmhouse inn Ponte Alto is a new building that rises on the eastern hills above Trento. Surrounded by vineyards, it has a large garden and every room is elegantly furnished with en-suite bathroom, LCD TV and ADSL internet connection. Every room has its own independent entrance. ;0;153;46.072905;11.152246;1;28/05/2014 14:00 AM +0100
dormire.4042;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Prà sec ;;Via di Malebis 1 a, 38123 Romagnano - Trento;Via di Malebis 1 a, 38123 Romagnano, Trient;Via di Malebis 1 a, 38123 Romagnano - Trento;http://www.agriturpra-sec.it;info@agriturpra-sec.it;0461 349204;;0461 349204;pra_sec.jpg;"Alle porte della città di Trento, immerso nel verde dei frutteti e vigneti di proprietà della famiglia Baldo, un tipico maso trentino; l'atmosfera familiare ed accogliente, le curatissime colazioni a base di prodotti di propria produzione, degustazione vini e prodotti aziendali. ";An den Toren der Stadt Trient liegt, mitten im Grün der Obstbäume und Weinberge der Familie Baldo, ein typisches Trentiner Hof mit familiärer und herzlicher Atmosphäre. Hier wird der Gast mit einem besonders ausgesuchten Frühstück mit aus eigener Herstellung stammenden Produkten verwöhnt und hat die Möglichkeit, Weine und andere Produkte des Betriebs zu verkosten. ;"This is a typical Trentino farmstead, just outside the town of Trento, surrounded by lush vineyards and orchards owned by the Baldo family; it offers a friendly and warm atmosphere, breakfasts carefully prepared with the farm's own products, tastings of the farm's wine and products. ";0;240;46.01083;11.109601;1;28/05/2014 14:00 AM +0100
dormire.4043;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Alla Veduta ;;Via alla Veduta 148, 38121 Trento ;Via alla Veduta 148, 38121 Trient ;Via alla Veduta 148, 38121 Trento ;http://www.agriturallaveduta.it;info@agriturallaveduta.it;0461 871577;;0461 871824;veduta.jpg;Struttura di nuova realizzazione, situata sulla collina a Nord-Est di Trento, con vista sulla città. Facile raggiungere Trento sia con mezzi propri che pubblici, possibilità di escursioni sul Monte Calisio e dintorni. Camere spaziose con proprio balcone, bagno con doccia, riscaldamento a pavimento, aria condizionata, tv-satellitare, frigo, cassaforte. Dotato inoltre di parcheggio privato coperto. ;Neue, auf dem Nord-Ost-Hügel von Trient gelegene Unterkunft mit Blick auf die Stadt. Trient lässt sich von hier aus problemlos mit öffentlichen Verkehrsmitteln erreichen. Die Gäste haben die Möglichkeit, Ausflüge auf dem Monte Calisio und in der Umgebung durchzuführen. Großzügige Zimmer mit Balkon, Duschbad, Fußbodenheizung, Klimaanlage, Sat-TV, Kühlschrank und Tresor. Darüber hinaus steht den Gästen ein privater, überdachter Parkplatz zur Verfügung. ;Recently built, this farmhouse inn is situated on the north-east hills above Trento with views over the town. It is easy to reach Trento, both with one's own car and with public transport. Excursions on Monte Calisio and in the surrounding area are possible. Spacious rooms with private balcony, bathroom with shower, floor-heating, air-conditioning, satellite TV, mini bar and safe. It also has a private indoor car park. ;0;240;46.077942;11.152302;1;28/05/2014 14:00 AM +0100
dormire.4044;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Casteller ;;Loc. Casteller 38123 Trento ;Loc. Casteller 38123, Trient ;Loc. Casteller 38123 Trento ;http://www.agriturcasteller.com;info@agriturcasteller.com;393 9985655 ;338 2949007;0461 916188;casteller.jpg;;;;0;0;46.027243;11.136263;1;23/05/2014 14:00 AM +0100
dormire.4045;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;La Decima ;;Via della Decima 26, 38123 Mattarello- Trento ;Via della Decima 26, 38123 Mattarello- Trient ;Via della Decima 26, 38123 Mattarello  - Trento ;http://www.ladecima.net;info@ladecima.net;0461 944121 ;333 6829773;0461 944121;la_decima.jpg;L`agritur a gestione familiare sorge in periferia sud di Trento in zona tranquilla e silenziosa circondato da un ampio giardino, offre ospitalità in appartamenti e stanze. Nell'accogliente sala vengono servite ricche colazioni a base di prodotti locali e di propria produzione. Costituisce un ottimo punto di partenza per visite alla città di Trento e le vallate circostanti. ;Dieser Agritourismusbetrieb unter Familienleitung liegt im südlichen Randgebiet von Trient in ruhiger Lage, ist von einem großen Garten umgeben und bietet Unterkunftsmöglichkeiten in Appartements und Zimmern. Im gemütlichen Wohnraum wird ein reichhaltiges Frühstück mit lokalen und aus eigener Herstellung stammenden Produkten serviert. Optimaler Ausgangspunkt für eine Besichtigung von Trient und der umliegenden Täler. ;This family-run farmhouse inn is located in the outskirts of Trento in a pleasant and quiet area surrounded by a large garden. It offers accommodation in both apartments and rooms. In the welcoming breakfast room, hearty breakfasts are served using both local products and own farm products. It is a perfect starting point to visit Trento and the surrounding valleys. ;0;240;46.004556;11.132167;1;28/05/2014 14:00 AM +0100
dormire.4046;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Locanda dell'Arguta ;;Via delle Ischie 37, 38123 Romagnano - Trento ;Via delle Ischie 37, 38123 Romagnano, Trient ;Via delle Ischie 37, 38123 Romagnano - Trento ;http://www.locanda-arguta.it;info@locanda-arguta.it;0461 349147 ;333 7614660;0461 349147;arguta.jpg;"L'agriturismo ""Locanda de l'Arguta"" , di Sabrina e Alessandro, situato alle porte della città di Trento, immerso nei frutteti della Valle dell'Adige. La costruzione, di nuova concezione, in bioedilizia ed dotata di 7 stanze, tutte con bagno e ingresso autonomo. Tutte le stanze si affacciano sull'ampio giardino, ottimo per rilassarsi e dotato di una vasta area giochi per grandi e piccini. Presente anche un'attrezzata area camper con tutte le necessità per il comfort dell'agricamp. Possibile anche la degustazione su prenotazione di diversi prodotti tipici della zona, in primis l'Arguta, frutto dal gusto delicato che dà il nome all'agriturismo. ";Der Agritourismusbetrieb Locanda dell'Arguta von Sabrina und Alessandro liegt am Stadtrand von Trient, inmitten der Obstplantagen des Etschtals. Der ökologisch gebaute Neubau verfügt über 7 Zimmer mit Bad und autonomem Eingang. Alle Zimmer blicken auf den großen, zur Entspannung einladenden Garten mit großem Spielbereich für Groß und Klein. Zur Anlage gehört außerdem ein Wohnmobilstellplatz mit jeglichem zum Agricamp gehörenden  Komfort. Es besteht die Möglichkeit zur Verkostung verschiedener Produkte des Gebiets. Allem voran ist in diesem Zusammenhang die Arguta zu nennen, eine delikate Kiwi-ähnliche Frucht, nach der wir unseren Agritourismusbetrieb benannt haben.  ;"The Locanda dell'Arguta farmhouse inn, owned by Sabrina and Alessandro, is found on the outskirts of Trento, surrounded by the orchards of Valle dell'Adige. The house has been recently built according to organic building standards and has 7 rooms all with en-suite bathroom and independent entrance. All of the rooms look out onto the large garden that is perfect to wind down in and has a large play area for grown-ups and children alike. A fully-equipped camper area is also present with all the necessary ""agri-camp"" conveniences. Tastings can be booked to discover the local produce and specialities: first and foremost the Arguta, a Kiwi variety with a delicate taste after which the farmhouse inn is named. ";0;240;46.010074;11.11429;1;28/05/2014 14:00 AM +0100
dormire.4047;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Malga Candriai ;;Strada di Candriai 2, 38123 Trento ;Strada di Candriai 2, 38123, Trient ;Strada di Candriai 2, 38123 Trento ;;malgacandriai@gmail.com;0461 947526;348 0451908;0461 947526;candriai.jpg;Adagiata in una conca erbosa Malga Candriai, ristrutturata di recente, si affaccia sulla Valle dell'Adige e sulle Dolomiti di Brenta, unendo una location affascinante alla familiare ospitalità trentina. La collocazione geografica particolarmente favorevole vi permetterà di immergervi nell'ambiente Alpino in assoluto relax o di praticare attività all'aria aperta (trekking, mtb, parapendio, sci da discesa, fondo, scialpinismo). La sua centralità rispetto al territorio del Trentino vi consentirà collegamenti veloci con le altre località turistiche, alla scoperta di laghi alpini e parchi naturali , castelli e borghi medievali. La gestione ventennale della famiglia Benini unisce agriturismo, ristorazione ed ospitalità, offrendo piatti tipici e genuini, stanze comode con attrezzatura domotica e fattoria didattica su richiesta.;"Die kürzlich sanierte Malga Candriai liegt in einer grünen Mulde mit Blick auf das Val d'Adige und die Brenta-Dolomiten. Hier kann man in einer grandiosen Lage typische Trentiner Gastfreundschaft genießen. Diese Lage ist außerdem besonders günstig, da sie es ermöglicht, sich in einer Alpinen Umgebung zu entspannen oder Aktivitäten im Freien (Wandern, Mountainbiken, Paragliding, Ski alpin, Langlaufen, Skibergsteigen, …) zu unternehmen. Schließlich ist die Lage auch zentral. Sie können also schnell andere Sehenswürdigkeiten des Trentino erreichen und z. B. Bergseen, Naturparks, Schlösser und mittelalterliche Dörfer entdecken. Die Malga wird seit 20 Jahren von der Familie Benini geführt. Sie bietet einen Mix aus Agrotourismus, Speisen und Gastfreundschaft (d. h. reinen örtlichen Spezialitäten und komfortablen Zimmern mit Hightech-Ausstattung), sowie Schulbauernhof auf Anfrage.
";"The recently renovated Malga Candriai lies in a green basin with a view of the Val d'Adige and Brenta Dolomites. To its breathtaking location, it adds typical Trentino hospitality. The spot is conducive to complete relaxation and enjoyment of an Alpine environment as well as to the practice of outdoor activities (hiking, mountain biking, paragliding, Alpine skiing, cross-country skiing, ski mountaineering, …). On the other hand, its central location within Trentino also means you can quickly reach other local tourist spots where you can discover Alpine lakes, nature parks, castles, and medieval villages. The Malga has been run for 20 years by the Benini family. Its mixed offer includes  farmhouse inn, food and hospitality (i.e. unadulterated local specialities and comfortable rooms with high-tech equipment), and educational farmhouse upon request.
";0;213;46.067075;11.081951;1;28/05/2014 14:00 AM +0100
dormire.4048;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Maso Bergamini ;;Loc. Bergamini 38121 Cognola - Trento;Loc. Bergamini 38121 Cognola, Trient;Loc. Bergamini 38121 Cognola - Trento;http://www.masobergamini.com;masobergamini@tin.it;0461 983079;;0461 983079;maso_bergamini.jpg;Accogliamo previa prenotazione gruppi di persone offrendo, nell'ampia sala del Maso seicentesco, la possibilità di effettuare degustazioni guidate, pranzi, cene e cerimonie accompagnate da sfiziosi assaggi di prodotti locali sapientemente elaborati ed abbinati ad ogni singolo vino. Offriamo inoltre la disponibilità di alloggio in confortevoli mini-appartamenti.;"Gruppenreservierungen willkommen! Im geräumigen Saal unseres Maso (Bauernhofs) aus dem 17. Jh. finden geführte Degustationen, mittägliche und abendliche Diners statt sowie Feiern mit Gourmetverkostungen kunstvoll vorbereiteter örtlicher Spezialitäten und des jeweils dazu passenden Weins. Wir bieten auch die Möglichkeit zur Übernachtung in komfortablen Mini-Appartements.
";We welcome group bookings. The spacious room of our 17th-century Maso (farmhouse) is available for guided tastings, formal lunches, dinners, and celebrations featuring gourmet degustations of various types of skilfully prepared local produce each accompanied by the right variety of wine. Also available: accommodation in comfortable mini-apartments.;0;0;46.084621;11.142308;1;28/05/2014 14:00 AM +0100
dormire.4049;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Maso Villa Warth ;;Via Castel di Gardolo 5, 38121 Meano - Trento ;Via Castel di Gardolo 5, 38121 Meano, Trient ;Via Castel di Gardolo 5, 38121 Meano - Trento ;http://www.cantinemoser.com;info@cantinemoser.com;0461 990786;;0461 950551;maso_villa_warth.jpg;L'agriturismo ha sede in un piccolo borgo recentemente ristrutturato all'interno dell'azienda agricola Francesco Moser che comprende anche la cantina vinicola. Situato a 5 minuti dalla città di Trento, sopra una terrazza naturale che gode di uno straordinario belvedere sulla Val d'Adige. La gestione famigliare permette di trascorrere... momenti di vera pace in un oasi di serenità e armonia.;"Der Agrotourismus-Betrieb ist Teil des landwirtschaftlichen Betriebs Francesco Moser (zu dem auch eine Weinkellerei gehört) und liegt in einem neulich sanierten Weiler 5 Fahrminuten von Trient entfernt. Von der natürlichen Terrasse, auf der sich das Unternehmen befindet, genießt man eine spektakuläre Sicht auf das Val d'Adige. Die Tatsache, dass es sich um einen familiengeführten Betrieb handelt, trägt dazu bei, dass man hier Augenblicke echten Friedens in einer Oase von Gelassenheit und Harmonie erleben kann.
";The farmhouse inn is part of the Francesco Moser farm (which also includes a winery) and is in a recently restored hamlet which is just a 5 minutes' drive from Trento. From the natural terrace on which it stands, one enjoys a spectacular view of the Val d'Adige. The atmosphere of this family-run business is conducive to the experience of utter peace in an oasis of serenity and harmony.;0;0;46.114801;11.115905;1;27/05/2014 14:00 AM +0100
dormire.4050;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Val d'Adige;;Loc. Roncafort 78, 38121 Trento;Loc. Roncafort 78, 38121 Trient;Loc. Roncafort 78, 38121 Trento;http://www.agriturvaladige.it;info@agriturvaladige.it;0461 955008 ;349 5530601;0461 955008;valadige.jpg;Nuova struttura inserita nei frutteti a due passi dalla pista ciclabile che lambisce il fiume Adige. Si trova nella prima periferia a nord della città di Trento a Roncafort, a soli tre km. dal centro storico. La gestione familiare offre abbondanti colazioni con prodotti locali e di propria produzione. Camere spaziose con riscaldamento a pavimento e climatizzate. ;In den Obstgärten gelegener neuer Agritourismusbetrieb in geringer Entfernung zur an der Etsch entlang führenden Fahrradpiste. Diese Unterkunft liegt am nördlichen Stadtrand von Trient in Roncafort, in nur drei Kilometer Entfernung zur Altstadt. Die familiäre Leitung bietet ein reichhaltiges Frühstück mit lokalen und aus eigener Herstellung stammenden Produkten. Großzügige Zimmer mit Fußbodenheizung und Klimaanlage. ;A new facility surrounded by orchards, a short walk from the cycle path longing the River Adige. The farmhouse inn is found in the northern outskirts of Trento, in Roncafort, only three kilometres from the historic town centre. It is family-run and offers hearty breakfasts with local produce as well as the farm's own products. Spacious rooms with floor-heating and air-conditioning. ;0;240;46.100718;11.096832;1;28/05/2014 14:00 AM +0100
dormire.4051;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Al Vigneto ;;Loc. Maderno 16, 38123 Trento ;Loc. Maderno 16, 38123 Trient ;Loc. Maderno 16, 38123 Trento ;http://www.agrituralvigneto.it;info@agrituralvigneto.it;0461 822322;;;agritur_al_vigneto.jpg;"L'agritur, posizionato al centro di un appezzamento coltivato a vigneto, offre ai suoi ospiti tre camere doppie e tre suites per un magnifico soggiorno immerso nella natura ma a due passi dalla città. Infatti, come potrete scoprire nella sezione ""dove siamo"", l'agritur dista solamente 700 metri dal centro abitato di Martignano e dal servizio di trasporto pubblico, e a 2 chilometri dal centro di Trento. Ma dall'agritur tutto questo non è visibile; infatti è protetto da una piccola collina che la separa di fatto dalla frenesia della città. Si vedono solo il vigneto e le montagne vicine e lontane.";;The farmhouse inn is surrounded by a vineyard and has three twin-bed rooms as well as three suites that are all ideal for spending a splendid holiday right in the countryside, though only a stone's throw from the nearest town. Indeed, as you will find out by clicking 'How to get here', the village of Martignano with its public transport services is just 700 m away while the centre of Trento is itself a mere 2 km away. You can't see any of this from our farmyard inn though, because it is hidden behind a small hill that insulates it from the hustle and bustle of the town. From our farmyard inn, all you'll see is the vineyard itself as well as nearby and distant mountains.;0;0;46.090857;11.138366;0;28/05/2014 14:00 AM +0100
dormire.4052;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Le Giare;;Via Fersina 30, 38123 Trento ;Via Fersina 30, 38123 Trient ;Via Fersina 30, 38123 Trento ;http://www.agriturlegiare.it;info@agriturlegiare.it;0461 917107;;;le_giare.jpg;"Poco distante dal centro storico della città di Trento sorge l'Agritur ""Le Giare"". Completamente immerso nel verde, circondato da meleti che rispecchiano la natura della Regione, ""Le Giare"" offre tre confortevoli e spaziose stanze dotate ciascuna di servizi privati, televisione e accesso Internet. Inoltre questa struttura rappresenta un rifugio ideale: calda e accogliente d'inverno essendo di nuova concezione, fresca e salubre d'estate, dov'è possibile rifuggire il caldo quotidiano grazie al giardino esterno, diviso per ognuna delle tre stanze. Ciò che rende speciale svegliarsi a ""Le Giare"" è la prelibata colazione offerta dai proprietari della struttura, capaci di farvi sentire a vostro agio, proprio come se foste a casa vostra";"Obwohl unweit der Trienter Altstadt gelegen, ist der Agrotourismus-Betrieb „Le Giare“ völlig von einer grünen Landschaft (u. a. Apfelbäumen) umgeben, die jene des Trentino widerspiegelt. „Le Giare“ verfügt über drei komfortable und geräumige Zimmer. Jedes ist mit eigenem Bad, Fernseher und Internet-Anschluss ausgestattet. Das neulich errichtete Agrotourismus-Gebäude weist den zusätzlichen Vorteil auf, besten Wetterschutz zu bieten: Wärme und Behaglichkeit im Winter, kühle und gesunde Luft im Sommer. Jedes Zimmer hat außerdem Zugang zum eigenen Teil des Gartens, wo Gäste Zuflucht vor der Sonnenhitze finden können. Das Aufwachen in „Le Giare“ hat etwas Besonderes an sich dank des köstlichen Frühstücks, das dort von den Gastgebern aufgetischt wird. Sie wissen, wie man den Gästen die Befangenheit nimmt, damit sie sich genau wie zu Hause fühlen.
";"Though only a short distance away from the centre of Trento, the farmhouse inn 'Le Giare' is completely surrounded by greenery (including apple trees) that is representative of Trentino's typical landscape. 'Le Giare' has three comfortable and spacious rooms. Each of them comes complete with a private bathroom, a TV, and Internet access. The recently built inn has the added advantage of offering ideal shelter from the weather: it is warm and cosy in winter, cool and healthy in summer. Each of the three rooms has access to its own section of private garden where guests can take refuge from the heat of the sun. Waking up at 'Le Giare' is a special experience thanks to the delicious breakfast offered by the owners. They know how to put guests at ease and make them feel at home.
";0;0;46.043324;11.124964;1;28/05/2014 14:00 AM +0100
dormire.4053;it;dormire;Agritur;Agritourismusbetrieb;Farmhouse Inn;Maso Wallenburg ;;Via Bassano 3, 38121 Martignano - Trento ;Via Bassano 3, 38121 Martignano, Trient ;Via Bassano 3, 38121 Martignano - Trento ;http://www.masowallenburg.it;info@masowallenburg.it;0461 821513;;0461 821513;maso_wallenburg.jpg;Il Maso Wallenburg, felice esempio di architettura rurale trentina del settecento, mette a disposizione accoglienti camere arredate in stile, tutte con bagno privato, tv, connessione a internet, aria condizionata ed insonorizzate. E' circondato da un ampio e bellissimo vigneto in posizione panoramica alle pendici del monte Calisio ed e' in grado di fornire un soggiorno piacevole e rilassante a due passi dalla citta' di Trento, citta' del Concilio e dalle spesso inaspettate risorse artistiche, culturali, gastronomiche e molto altro. Ideale per escursioni in montagna (Dolomiti, Lagorai, gruppo del Brenta, ecc.), o agli innumerevoli laghi ed alle più  rinomate località sciistiche del Trentino. A due km. dal centro storico è ottima base per visitare gli oramai famosissimi mercatini di Natale di Trento, Levico Terme e Bolzano;"Maso Wallenburg, ein schönes Beispiel Trentiner ländlicher Architektur aus dem 17. Jh., verfügt über gemütliche, stilvoll eingerichtete Zimmer, die alle mit eigenem Bad, Fernseher, Internet-Anschluss, Klimaanlage und Lärmschutz ausgestattet sind. Das panoramisch gelegene Gebäude ist von einem großen, sehr schönen Weingarten am Monte Calisio umgeben. Hier kann man einen angenehmen und entspannenden Aufenthalt nur einen Katzensprung von Trient entfernt genießen. Für Besucher hat diese Stadt, die als Sitz eines Konzils bekannt ist, oft künstlerische, kulturelle, gastronomische und andere willkommene Überraschungen auf Lager. Maso Wallenburg ist auch ein idealer Startpunkt für Ausflüge in die Berge (Dolomiten, Brenta-Dolomiten, Lagorai, usw.), zu einem der unzähligen Seen Trentinos oder zu einem seiner berühmtesten Skigebiete. Die Nähe zur Trienter Altstadt (2 km) ist auch praktisch, wenn man die berühmten Weihnachtsmärkte von Trient, Levico Terme und Bozen/Bolzano besuchen möchte.
";"Maso Wallenburg, a nice example of 17th-century Trentino rural architecture, has cosy, stylish rooms that all come with private bathroom, TV, Internet access, air-conditioning and noise insulation. It is surrounded by a large, beautiful vineyard which occupies a panoramic location on the slopes of Monte Calisio. A perfect place for a pleasant and relaxing stay just a stone's throw from Trento, a town which once played host to the Council of Trent and which nowadays often turns out to have artistic, cultural, gastronomic and other pleasant surprises in store. The Maso is also an ideal starting point for trips to the  mountains (Dolomites, Brenta Dolomites, Lagorai, etc.), to one of Trentino's countless lakes, or to one of its most famous ski resorts. With the old town of Trento just 2 km away, it is also ideally located for visits to the famous Christmas markets of Trento, Levico Terme, and Bolzano/Bozen.
";0;0;46.086697;11.125228;1;23/05/2014 14:00 AM +0100
dormire.4054;it;dormire;Bed and Breakfast;Bed and Breakfast;Bed and Breakfast;Ada ;;Via Mazzini 4, 38122 Trento;Via Mazzini 4, 38122 Trient;Via Mazzini 4, 38122 Trento;http://www.bbada.it;info@bbada.it;335 6058815;335 6173399;;ada.jpg;La magica atmosfera del centro storico di Trento, la vitalitá delle vie commerciali, la mondanitá serale, l'ambiente semplice ma curato, la simpatia della famiglia caratterizzano questa splendida opportunitá di soggiorno in Trentino. Vienici a trovare, saremo felici di ospitarti. ;Die magische Stimmung der historischen Altstadt von Trient, die Lebendigkeit der Einkaufsstraßen, das mondäne Nachtleben, das einfache, aber gepflegte Ambiente und die Sympathie der Familie zeichnen diese traumhafte Übernachtungsmöglichkeit in Trient aus. Besuchen Sie uns, wir freuen uns auf Sie! ;The magical atmosphere of the town centre of Trento, the liveliness of the shopping streets, the eventful evening social life, a simple yet stylish ambience, the friendliness of the family characterise this splendid accommodation option in Trentino. Come and stay with us, we will be glad to welcome you. ;0;240;46.066275;11.122579;1;23/05/2014 14:00 AM +0100
dormire.4055;it;dormire;Bed and Breakfast;Bed and Breakfast;Bed and Breakfast;Ai Tre Portoni ;;Vicolo Madruzzo 8, 38122 Trento ;Vicolo Madruzzo 8, 38122 Trient ;Vicolo Madruzzo 8, 38122 Trento ;http://www.aitreportoni.com;ristopat@tiscali.it;348 7481804;349 4053481;;aitreportoni.jpg;"La famiglia Patelli vi da il benvenuto al B&B ""Ai tre portoni"" dove l'accoglienza e la cordialità sono di casa! Situato nel cuore di Trento ""Ai tre portoni"" si trova a due passi dalla suggestiva Piazza Fiera, dove si svolgono i mercatini natalizi, dal medievale Duomo e dal maestoso Castello del Buonconsiglio e le sue mostre. Innamorarsi di ""casa nostra"" è semplice grazie alla cura delle stanze, all'ospitalità e alle attenzioni riservate a tutti i nostri ospiti!";"Familie Patelli heißt Sie willkommen in ihrer Frühstückspension „Ai tre portoni“, wo Gastlichkeit und Herzlichkeit selbstverständlich sind! „Ai tre portoni“ befindet sich im Herzen Trients und also nur einen Katzensprung von Piazza Fiera (dem malerischen Platz, auf dem die Christkindlmärkte stattfinden), dem mittelalterlichen Dom sowie dem stattlichen Schloss Buonconsiglio mit seinen Ausstellungen. Dank der gepflegten Zimmer, der Gastfreundschaft und der Aufmerksamkeit, mit der alle Gäste umgeben werden, fällt es ihnen leicht, sich in unser Haus zu verlieben!
";The Patelli family welcomes you to its B&B 'Ai tre portoni' where hospitality and cordiality are a matter of course! 'Ai tre portoni' is situated in the heart of Trento, a stone's throw from the picturesque Piazza Fiera (the square where the Christmas markets are held), the medieval cathedral, and the stately Buonconsiglio Castle (where exhibitions are held). Falling in love with 'our house' is easy thanks to the neatness of its rooms and thanks to the hospitality and attentions we offer to all our guests!;0;0;46.063675;11.122549;1;23/05/2014 14:00 AM +0100
